store_number,store_name,dba,address,address_line_2,city,state,zip_code,country,phone_number,store_type,website_address,latitude,longitude,country_code,county,geo_accuracy
4f4ee869-458a-e111-8dde-005056934050,736 Warrenton Rd Store,Goodwill Industries,266 Hogan Blvd Suite B,,Mill Hall,PA,17751,United States,(570) 484-9624,Donation Center,Http://www.goodwillinc.org,41.115065,-77.477954,US,Clinton,PREMISE: ROOFTOP
C68a074b-33cf-e411-b4ab-0050568924e6,7101 Harrison Road Store,Goodwill Industries,112 3rd Street,,Renovo,PA,17764,United States,(570) 923-7280,"Donation Center,retail Store",Http://www.goodwillinc.org,41.326335,-77.758365,US,Clinton,PREMISE: ROOFTOP
Efc229ed-7521-ee11-810f-00505689ac90,10600 Patriot Highway Store,Goodwill Industries,11 Frosty Valley Road,,Bloomsburg,PA,17815,United States,(570) 784-8348,"Donation Center,retail Store",Http://www.goodwillnepa.org/,41.00366213,-76.4918955,US,Columbia,AGGDATA_VERIFIED: ROOFTOP
C144f54e-198e-e211-87d7-0050568924e6,4701 Market Street Donation Center,Goodwill Industries,175 International Drive,,Lewisburg,PA,17837,United States,(570) 867-8079,"Donation Center,retail Store",Http://www.yourgoodwill.org,40.98875986,-76.87998516,US,Union,AGGDATA_VERIFIED: ROOFTOP
A131f951-458a-e111-8dde-005056934050,Rappahannock Goodwill Industries Outlet Store,Goodwill Industries,1544 Route 61 Highway South Suite #6131,,Pottsville,PA,17901,United States,(570) 385-8261,"Donation Center,retail Store",Http://www.yourgoodwill.org,40.64011583,-76.18516294,US,Schuylkill,AGGDATA_VERIFIED: ROOFTOP
9ad76948-0cc7-ed11-8108-00505689ac90,Dc-4 Colonial Beach Donation Center,Goodwill Industries,3926 Nazareth Pike,,Bethlehem,PA,18020,United States,(610) 866-1778,"Donation Center,retail Store",Http://www.yourgoodwill.org,40.67431647,-75.34188014,US,Northampton,AGGDATA_VERIFIED: ROOFTOP
D317a979-7bda-e511-a94f-005056890337,16471 Merchants Lane Store,Goodwill Industries,7720 Main St.suites 1&2,,Fogelsville,PA,18051,United States,(610) 398-2042,"Donation Center,retail Store",Http://www.yourgoodwill.org,40.582746,-75.627164,US,Lehigh,PREMISE: ROOFTOP
799544b3-5cf8-ec11-80ff-00505689ac90,Dc-1 King George Donation Center,Goodwill Industries,2675 Macarthur Rd,,Whitehall,PA,18052,United States,(484) 294-4600,"Donation Center,retail Store",Http://www.yourgoodwill.org,40.64801992,-75.49345256,US,Lehigh,AGGDATA_VERIFIED: ROOFTOP
Ff7b2035-5df8-ec11-80ff-00505689ac90,Dc-2 Locust Grove Donation Center,Goodwill Industries,4634 Broadway,,Allentown,PA,18104,United States,(610) 391-9760,"Donation Center,retail Store",Http://www.yourgoodwill.org,40.5867002,-75.56088315,US,Lehigh,AGGDATA_VERIFIED: ROOFTOP
Ce032d4d-bcae-ed11-8107-00505689ac90,Dc-3 Thornburg Donation Center,Goodwill Industries,296 Airport Rd,,Hazleton,PA,18202,United States,(570) 450-6050,"Donation Center,retail Store",Http://www.goodwillnepa.org/,40.99199565,-76.00160345,US,Luzerne,AGGDATA_VERIFIED: ROOFTOP
4649bb93-458a-e111-8dde-005056934050,72 Doc Stone Rd Store,Goodwill Industries,1187 Pocono Blvd,,Mt. Pocono,PA,18344,United States,(570) 266-7930,"Donation Center,retail Store",Http://www.goodwillnepa.org/,41.132731,-75.363319,US,Monroe,PREMISE: ROOFTOP
9ff60482-48b0-e811-80dd-00505689ac90,54 N. Stafford Complex Center,Goodwill Industries,328 Main St,,Childs,PA,18407,United States,,Donation Center,Http://www.goodwillnepa.org/,41.553351,-75.527813,US,Lackawanna,PREMISE: ROOFTOP
E013c38d-458a-e111-8dde-005056934050,1529 Tappahannock Blvd Store,Goodwill Industries,541 S. State Street,,Clarks Summit,PA,18411,United States,(570) 587-4754,"Donation Center,retail Store",Http://www.goodwillnepa.org/,41.493282,-75.699906,US,Lackawanna,PREMISE: ROOFTOP
686f3418-d3f2-ea11-80ea-00505689ac90,Winchester Resource Center,Goodwill Industries,925 Prospect Avenue,,Scranton,PA,18505,United States,(570) 343-1166,,Http://www.goodwillnepa.org/,41.39489771,-75.66654006,US,Lackawanna,AGGDATA_VERIFIED: ROOFTOP
Bf1adb75-458a-e111-8dde-005056934050,Winchester Store,Goodwill Industries,1766 N. Keyser Ave.,,Scranton,PA,18508,United States,(570) 341-9912,"Donation Center,retail Store",Http://www.goodwillnepa.org/,41.44435911,-75.66768737,US,Lackawanna,AGGDATA_VERIFIED: ROOFTOP
50f5a1b7-458a-e111-8dde-005056934050,Front Royal Store,Goodwill Industries,1501 Wheeler Ave.,,Dunmore,PA,18512,United States,(570) 343-7106,Donation Center,Http://www.goodwillnepa.org/,41.4149816,-75.63547,US,Lackawanna,AGGDATA_VERIFIED: ROOFTOP
D306eee9-75c9-ed11-810a-00505689ac90,Strasburg Adc,Goodwill Industries,2243 Scranton Carbondale Hwy.,,Dickson City,PA,18519,United States,(570) 383-0688,"Donation Center,retail Store",Http://www.goodwillnepa.org/,41.47783268,-75.62394558,US,Lackawanna,AGGDATA_VERIFIED: ROOFTOP
906478ed-458a-e111-8dde-005056934050,Woodstockva Store,Goodwill Industries,2000 North Township Blvd,,Pittston,PA,18640,United States,(570) 291-8816,"Donation Center,retail Store",Http://www.goodwillnepa.org/,41.319125,-75.767395,US,Luzerne,PREMISE: ROOFTOP
Dd48bb93-458a-e111-8dde-005056934050,504 Culpeper Town Sq Store,Goodwill Industries,Gateway Plaza Unit #26a,,Edwardsville,PA,18704,United States,(570) 283-0557,"Donation Center,retail Store",Http://www.goodwillnepa.org/,41.25750258,-75.90096663,US,Luzerne,AGGDATA_VERIFIED: ROOFTOP
90e6cd81-458a-e111-8dde-005056934050,Harrisonburg Store And Donation Center - East Market Street,Goodwill Industries,2236 Sans Souci Parkway,,Hanover Township,PA,18706,United States,(570) 735-1360,"Donation Center,retail Store",Http://www.goodwillnepa.org/,41.20883226,-75.97052487,US,Luzerne,AGGDATA_VERIFIED: ROOFTOP
4edeca87-458a-e111-8dde-005056934050,Harrisonburg Store And Donation Center - South Main Street,Goodwill Industries,753 Bethlehem Pike,,Montgomeryville,PA,18936,United States,(267) 645-4180,"Donation Center,retail Store",Http://www.yourgoodwill.org,40.24470043,-75.24213832,US,Montgomery,AGGDATA_VERIFIED: ROOFTOP
65ce7804-8e81-e211-87d7-0050568924e6,Dayton 24hr Unattended Donation Site,Goodwill Industries,"753 Bethlehem Pike, Unit B",,Montgomeryville,PA,18936,United States,(267) 645-4180,Staffing Services,Http://www.yourgoodwill.org,40.24470056,-75.24213849,US,Montgomery,AGGDATA_VERIFIED: ROOFTOP
D2da36cf-83b9-eb11-80f2-00505689ac90,Mount Jackson Store,Goodwill Industries,Warminster Shoppingg Center1487 West Street Road,,Warminster,PA,18974,United States,(215) 441-9185,"Donation Center,retail Store",Http://www.yourgoodwill.org,40.2203793,-75.1213353,US,Bucks,PREMISE: GEOMETRIC_CENTER
94da3ddb-85b9-eb11-80f2-00505689ac90,Stanley Store,Goodwill Industries,2137 Macdade Blvd,,Holmes,PA,19043,United States,(610) 586-6360,"Donation Center,retail Store,staffing Services",Http://www.goodwillde.org/,39.89851282,-75.3114607,US,Delaware,AGGDATA_VERIFIED: ROOFTOP
03f94367-0c56-e911-80e0-00505689ac90,Charlottesville Store And Donation Center - Route 29 North,Goodwill Industries,2365 East Lincoln Highway,,Langhorne,PA,19047,United States,(267) 364-6038,"Donation Center,retail Store,staffing Services",Http://www.yourgoodwill.org,40.178524,-74.875099,US,Bucks,AGGDATA_VERIFIED: ROOFTOP
E44f7d7f-8052-e511-97d0-005056890337,Charlottesville Store And Donation Center - Mill Creek,Goodwill Industries,2 G-h Summit Square Shopping Center,,Langhorne,PA,19047,United States,(267) 364-6091,Donation Center,Http://www.yourgoodwill.org,40.21784,-74.926621,US,Bucks,PREMISE: ROOFTOP
Ccba669c-b4f4-e811-80df-00505689ac90,Charlottesville Barracks Road 24hr Unattended Donation Site,Goodwill Industries,201 East Baltimore Ave.,,Lansdowne,PA,19050,United States,(610) 623-2970,"Donation Center,retail Store",Http://www.goodwillde.org/,39.9408221,-75.26455907,US,Delaware,AGGDATA_VERIFIED: ROOFTOP
D9147248-a5f4-e811-80df-00505689ac90,Afton 24hr Unattended Donation Site,Goodwill Industries,4629 Alice Grim Blvd,,Newtown Square,PA,19073,United States,(484) 428-3972,Donation Center,Http://www.goodwillde.org/,39.97809984,-75.43346177,US,Delaware,AGGDATA_VERIFIED: ROOFTOP
72f8cf0b-d62d-ec11-80f6-00505689ac90,Faber 24hr Unattended Donation Site,Goodwill Industries,725 S Chester Rd,,Swarthmore,PA,19081,United States,(610) 543-4399,"Donation Center,retail Store",Http://www.goodwillde.org/,39.88927422,-75.35345988,US,Delaware,AGGDATA_VERIFIED: ROOFTOP
7aeb6cff-458a-e111-8dde-005056934050,547 North Madison Road Store,Goodwill Industries,401 West Chester Pike,,Havertown,PA,19083,United States,(484) 453-8149,Donation Center,Http://www.goodwillde.org/,39.9707309,-75.30367914,US,Delaware,AGGDATA_VERIFIED: ROOFTOP
82cbbc4f-84a3-e311-9471-0050568924e6,Palmyra Store And Donation Center - Lake Monticello,Goodwill Industries,9920 Bustleton Avenue,,Philadelphia,PA,19116,United States,(215) 961-2208,"Donation Center,retail Store",Http://www.goodwillnj.org,40.10136173,-75.03008906,US,Philadelphia,AGGDATA_VERIFIED: ROOFTOP
9f4fd37b-458a-e111-8dde-005056934050,Ruckersville Store And Donation Center,Goodwill Industries,7061 Lincoln Drive,,Philadelphia,PA,19119,United States,,Donation Center,Http://www.goodwillnj.org,40.05373199,-75.19306975,US,Philadelphia,AGGDATA_VERIFIED: ROOFTOP
93a9303a-33cf-e411-b4ab-0050568924e6,Shipman 24hr Unattended Donation Site,Goodwill Industries,Temple University Community Education Center,,Philadelphia,PA,19121,United States,,Career Services,Http://www.goodwillnj.org,39.9577329,-75.192625,US,Philadelphia,PREMISE: ROOFTOP
7321c7d9-d72d-ec11-80f6-00505689ac90,Roseland 24hr Unattended Donation Site,Goodwill Industries,"1440 E. Erie Ave,",,Philadelphia,PA,19124,United States,(215) 922-6808,Career Services,Http://www.goodwillnj.org,40.00520897,-75.09960043,US,Philadelphia,AGGDATA_VERIFIED: ROOFTOP
1651053a-458a-e111-8dde-005056934050,Waynesboro Store And Donation Center,Goodwill Industries,5400 Ridge Ave.,,Philadelphia,PA,19128,United States,,Donation Center,Http://www.goodwillnj.org,40.02217355,-75.20932384,US,Philadelphia,AGGDATA_VERIFIED: ROOFTOP
B838b59f-458a-e111-8dde-005056934050,Elmont Donation Box,Goodwill Industries,"4950 Parkside Ave., Unit B2",,Philadelphia,PA,19131,United States,(215) 883-7492,Career Services,Http://www.goodwillnj.org,39.97971394,-75.22022618,US,Philadelphia,AGGDATA_VERIFIED: ROOFTOP
D765aaab-458a-e111-8dde-005056934050,Ashland Retail Store,Goodwill Industries,5050 Parkside Ave.,,Philadelphia,PA,19131,United States,(215) 879-1570,"Donation Center,retail Store",Http://www.goodwillnj.org,39.97981736,-75.22001681,US,Philadelphia,AGGDATA_VERIFIED: ROOFTOP
Dcdd83db-458a-e111-8dde-005056934050,18400 Beaverdam Road,Goodwill Industries,508 South Street,,Philadelphia,PA,19148,United States,(215) 925-3761,Retail Store,Http://www.goodwillnj.org,39.941585,-75.1511862,US,Philadelphia,AGGDATA_VERIFIED: ROOFTOP
B719f063-458a-e111-8dde-005056934050,Doswell Donation Box,Goodwill Industries,330 West Oregon Ave.,,Philadelphia,PA,19148,United States,(215) 463-5054,"Donation Center,retail Store",Http://www.goodwillnj.org,39.91253271,-75.15709697,US,Philadelphia,AGGDATA_VERIFIED: ROOFTOP
B6b08ecf-458a-e111-8dde-005056934050,West Henrico Donation Box,Goodwill Industries,571 Hepburn Rd Suite 2a,,Avondale,PA,19311,United States,(484) 823-6260,"Donation Center,outlet Store,retail Store",Http://www.yourgoodwill.org,39.83560838,-75.80085067,US,Chester,AGGDATA_VERIFIED: ROOFTOP
E117d284-cc7d-e311-9471-0050568924e6,Virginia Center Commons Retail Store,Goodwill Industries,766 E. Lancaster Ave,,Berwyn,PA,19312,United States,(610) 981-4391,"Donation Center,retail Store",Http://www.yourgoodwill.org,40.04593629,-75.44531859,US,Chester,AGGDATA_VERIFIED: ROOFTOP
14ce1225-33cf-e411-b4ab-0050568924e6,Short Pump Store,Goodwill Industries,225a Wilmington W Chester Pike,,Chadds Ford,PA,19317,United States,(610) 558-3722,"Donation Center,retail Store",Http://www.goodwillde.org/,39.85225601,-75.53843928,US,Delaware,AGGDATA_VERIFIED: ROOFTOP
8466aaab-458a-e111-8dde-005056934050,7301 Courtland Farm Road,Goodwill Industries,39 Marchwood Rd,,Exton,PA,19341,United States,(610) 594-6949,"Donation Center,retail Store",Http://www.yourgoodwill.org,40.047514,-75.635715,US,Chester,PREMISE: ROOFTOP
4c0c0740-458a-e111-8dde-005056934050,"501 E. Main Street, Unit #102 Store",Goodwill Industries,235 Lancaster Ave,,Frazer,PA,19355,United States,(610) 647-2740,Donation Center,Http://www.yourgoodwill.org,40.04171892,-75.54303389,US,Chester,AGGDATA_VERIFIED: ROOFTOP
Fe1adb75-458a-e111-8dde-005056934050,Mechanicsville Retail Store And Community Employment Center,Goodwill Industries,3231 East Lincoln Highway,,Thorndale,PA,19372,United States,(610) 384-3206,"Donation Center,retail Store",Http://www.yourgoodwill.org,39.9950436,-75.75800054,US,Chester,AGGDATA_VERIFIED: ROOFTOP
1a39b59f-458a-e111-8dde-005056934050,Bailey Bridge Retail Store,Goodwill Industries,2708 Dekalb Pk,,East Norriton,PA,19401,United States,(484) 680-7631,"Donation Center,retail Store",Http://www.yourgoodwill.org,40.137731,-75.312718,US,Montgomery,PREMISE: ROOFTOP
8d4dfd57-458a-e111-8dde-005056934050,3200 Warbro Road,Goodwill Industries,130 W Main St,,Trappe,PA,19426,United States,,"Donation Center,retail Store",Http://www.yourgoodwill.org,40.19438301,-75.46731617,US,Montgomery,AGGDATA_VERIFIED: ROOFTOP
8231f951-458a-e111-8dde-005056934050,Alverser Retail Store,Goodwill Industries,700 Nutt Rd,,Phoenixville,PA,19460,United States,(610) 917-0095,"Donation Center,retail Store",Http://www.yourgoodwill.org,40.13388428,-75.5332954,US,Chester,AGGDATA_VERIFIED: ROOFTOP
1583f55d-458a-e111-8dde-005056934050,Central Virginia Waste Management Authority Mechanicsville Attended Donation Center,Goodwill Industries,799 N State St,,Pottstown,PA,19464,United States,(484) 374-6300,"Donation Center,retail Store",Http://www.yourgoodwill.org,40.26416,-75.649803,US,Montgomery,PREMISE: ROOFTOP
E98e4e6f-19a4-e211-8d5d-0050568924e6,Powhatan Convenience Center Adc,Goodwill Industries,230 Crossings Blvd,,Elverson,PA,19520,United States,(610) 286-6676,"Donation Center,retail Store",Http://www.yourgoodwill.org,40.15391417,-75.86520492,US,Berks,AGGDATA_VERIFIED: ROOFTOP
5a87658c-b867-e511-97d0-005056890337,Stavemill Crossing Retail Store & Donation Site,Goodwill Industries,324 E Penn Ave,,Robesonia,PA,19551,United States,(610) 693-6014,"Donation Center,retail Store",Http://www.yourgoodwill.org,40.34878494,-76.12759486,US,Berks,AGGDATA_VERIFIED: ROOFTOP
760c0740-458a-e111-8dde-005056934050,Williamsburg Retail Store,Goodwill Industries,3413 N 5th Street Highway,,Reading,PA,19605,United States,(610) 921-8221,"Donation Center,retail Store",Http://www.yourgoodwill.org,40.38610283,-75.92649519,US,Berks,AGGDATA_VERIFIED: ROOFTOP
Ce1994c9-458a-e111-8dde-005056934050,15188 Clazemont Road,Goodwill Industries,3001 St. Lawrence Avenue,,Reading,PA,19606,United States,(484) 525-4075,"Donation Center,outlet Store,staffing Services",Http://www.yourgoodwill.org,40.32999373,-75.87649604,US,Berks,AGGDATA_VERIFIED: ROOFTOP
5531f951-458a-e111-8dde-005056934050,Goodwill Virginia Workforce Center,Goodwill Industries,602 E Lancaster Ave,,Shillington,PA,19607,United States,(610) 777-5250,"Donation Center,retail Store",Http://www.yourgoodwill.org,40.30693942,-75.95488138,US,Berks,AGGDATA_VERIFIED: ROOFTOP
F0b574f9-458a-e111-8dde-005056934050,"Goodwill Of Central & Coastal Virginia, Inc.",Goodwill Industries,1336 Bristol Pike,,Bensalem,PA,19620,United States,(215) 638-1540,"Donation Center,retail Store,staffing Services",Http://www.yourgoodwill.org,40.07359627,-74.96728755,US,Philadelphia,AGGDATA_VERIFIED: ROOFTOP
3e0a5b02-1bfc-ee11-8117-00505689ac90,Stratford Hills Retail Store,Goodwill Industries,334 Fox Hunt Dr,,Bear,DE,19701,United States,(302) 834-6780,"Donation Center,retail Store",Http://www.goodwillde.org/,39.60659045,-75.71025688,US,New Castle,AGGDATA_VERIFIED: ROOFTOP
5f1a94c9-458a-e111-8dde-005056934050,West Broad Retail Store,Goodwill Industries,2701 Philadelphia Pike,,Claymont,DE,19703,United States,(302) 798-9047,"Donation Center,retail Store",Http://www.goodwillde.org/,39.7946645,-75.4680177,US,New Castle,AGGDATA_VERIFIED: ROOFTOP
F4748142-0bef-e611-bbdb-005056890337,Laburnum Station Retail Store,Goodwill Industries,7270 Lancaster Pike,,Hockessin,DE,19707,United States,(302) 547-9781,Donation Center,Http://www.goodwillde.org/,39.78678056,-75.69176965,US,New Castle,AGGDATA_VERIFIED: ROOFTOP
76dfb599-458a-e111-8dde-005056934050,Short Pump Crossing Adc,Goodwill Industries,801 N Broad St,,Middletown,DE,19709,United States,(302) 376-6258,"Donation Center,retail Store",Http://www.goodwillde.org/,39.46013874,-75.7177943,US,New Castle,AGGDATA_VERIFIED: ROOFTOP
8c4b3673-5656-e211-90b0-0050568924e6,Centerville Retail Store,Goodwill Industries,311 Newark Shopping Center,,Newark,DE,19711,United States,(302) 453-1430,"Donation Center,retail Store",Http://www.goodwillde.org/,39.68585812,-75.74368681,US,New Castle,AGGDATA_VERIFIED: ROOFTOP
0519f063-458a-e111-8dde-005056934050,Midlothian Crossing Retail Store,Goodwill Industries,400 Centerpoint Blvd.,,New Castle,DE,19720,United States,(302) 322-4716,"Donation Center,outlet Store",Http://www.goodwillde.org/,39.66081924,-75.59075592,US,New Castle,AGGDATA_VERIFIED: ROOFTOP
F3b18826-412f-e711-923d-005056890337,Tuckernuck Donation Center,Goodwill Industries,300 E. Lea Blvd.,,Wilmington,DE,19802,United States,(302) 761-4640,"Donation Center,retail Store",Http://www.goodwillde.org/,39.75636804,-75.51816864,US,New Castle,AGGDATA_VERIFIED: ROOFTOP
1d83f55d-458a-e111-8dde-005056934050,Fountain Square Retail Store,Goodwill Industries,4317 Kirkwood Hwy,,Wilmington,DE,19808,United States,(302) 993-0413,"Donation Center,retail Store",Http://www.goodwillde.org/,39.728552,-75.65132938,US,New Castle,AGGDATA_VERIFIED: ROOFTOP
Ae51053a-458a-e111-8dde-005056934050,Battlefield Adc,Goodwill Industries,1033 Forrest Ave,,Dover,DE,19904,United States,(302) 678-4602,"Donation Center,retail Store",Http://www.goodwillde.org/,39.15747207,-75.5431569,US,Kent,AGGDATA_VERIFIED: ROOFTOP
64cb6b02-aae7-e111-b9e9-005056934050,Sherrington Store,Goodwill Industries,1678 S Governors Ave,,Dover,DE,19904,United States,(302) 674-9071,"Donation Center,retail Store,staffing Services",Http://www.goodwillde.org/,39.1265342,-75.5330379,US,Kent,AGGDATA_VERIFIED: ROOFTOP
6c255d60-aae7-e111-b9e9-005056934050,Cedar Road Retail Store,Goodwill Industries,18178 Sussex Highway,,Bridgeville,DE,19933,United States,(302) 337-8561,"Donation Center,retail Store",Http://www.goodwillde.org/,38.73639451,-75.5937501,US,Sussex,AGGDATA_VERIFIED: ROOFTOP
53cceb6f-b667-e511-97d0-005056890337,Suffolk Retail Store & Donation Site,Goodwill Industries,694 N. Dupont Hwy.,,Milford,DE,19963,United States,(302) 422-2566,"Donation Center,retail Store",Http://www.goodwillde.org/,38.91811387,-75.43862393,US,Sussex,AGGDATA_VERIFIED: ROOFTOP
C9dfc48b-19a4-e211-8d5d-0050568924e6,Bridge Road Media Store/ Adc,Goodwill Industries,"339 E. Dupont Highwaymid-sussex Shopping Center,store # 308",,Millsboro,DE,19966,United States,(302) 934-9146,"Donation Center,retail Store",Http://www.goodwillde.org/,38.58026731,-75.28774493,US,Sussex,AGGDATA_VERIFIED: ROOFTOP
8ac6ff04-19a4-e211-8d5d-0050568924e6,Shore Drive Adc,Goodwill Industries,100 E. Glenwood Ave. Suite#a,,Smyrna,DE,19977,United States,(302) 659-3523,"Donation Center,retail Store",Http://www.goodwillde.org/,39.30620316,-75.60904647,US,Kent,AGGDATA_VERIFIED: ROOFTOP
69bb093f-aae7-e111-b9e9-005056934050,Windsor Woods Retail Store,Goodwill Industries,"1140 3rd Street, Ne",,Washington,DC,20002,United States,(202) 636-4225,,Http://www.dcgoodwill.org/,38.90512178,-77.00233158,US,District Of Columbia,AGGDATA_VERIFIED: ROOFTOP
